154661,9.111041,9.790895,12.164255,9.265185,3.838997,8.209671,6.435778,7.955017,8.421055,12.627641,11.964095,9.164083,5.424696,8.546399,10.758153,13.433815,9.36792,10.152629,8.192945,12.580698,11.376428,15.184125,9.418762,11.327858,11.433353,9.398176,7.852246,10.656555,10.507332,7.487927,8.027597,10.398524,11.652334,8.032433,8.586054,11.786223,12.058016,9.273834,11.667635,8.909556,5.662175,8.101885,8.01419,13.446312,13.460377,10.230901,7.118341,8.883357,11.920152,12.874776,11.36808,11.700202,9.685929,8.670022,9.541624,8.910124,12.049272,11.596434,7.808161,12.252909,8.434935,9.000043,11.743586,8.919792,6.321755,8.653072,12.128497,6.683868,11.204883,9.773013,14.909387,10.179801,15.66779,8.06236,5.760403,10.039959,13.920278,16.743918,
137872,51.284861,49.892785,48.579485,59.185825,30.508568,40.138275,20.571898,30.432804,48.865768,73.602131,75.946566,48.784535,37.975326,50.196422,48.84252,62.533768,61.471936,46.774064,50.356681,72.679364,69.069037,78.817057,77.524063,61.86246,50.303536,57.840248,48.936679,69.07396,46.69449,48.64081,57.540625,61.342052,71.042481,41.796938,67.211491,65.397382,79.766622,71.416507,67.619429,55.522353,50.173322,54.612552,54.127725,76.580299,68.642282,73.896118,33.322995,56.759342,75.135782,70.470178,72.297231,53.413146,54.102888,59.271021,47.297424,62.185293,56.478553,58.925018,70.723063,77.074595,51.648755,45.231247,77.800015,60.952502,37.053323,58.28784,69.700269,65.331018,63.045607,67.172614,78.266016,56.202373,76.892917,47.913118,58.191937,66.240954,62.925423,80.151494,
319,71.174418,95.56633,106.26216,81.760921,56.406234,91.599465,73.556552,54.450167,109.780923,90.454521,71.759553,64.206343,61.008867,63.262258,65.572351,92.703204,38.743975,65.032311,55.642862,97.859272,88.827169,91.883636,132.578034,74.093063,78.502473,59.355678,107.262208,63.009528,79.499322,67.900541,89.676673,65.50714,98.584405,72.363762,134.64679,55.527068,49.452043,114.976007,73.729679,83.278104,78.229447,92.958674,60.278368,60.323029,61.556011,142.413292,36.58986,60.854002,121.554376,77.227305,83.731538,74.45168,74.268107,63.825736,48.778336,79.687749,94.469916,74.378893,105.053661,78.092868,65.164193,48.03164,106.665994,95.130824,79.644862,54.691242,103.78368,49.668418,208.62556,110.359613,136.81611,64.983687,143.793737,72.948351,49.032249,74.097702,104.257055,160.543711,
SomeID,440349.1.X_1,440350.1.X_1,440351.1.X_4,440352.1.X_4,440353.1.X_4,440354.1.X_4,440355.1.X_4,440357.1.X_5,440375.1.X_8,440376.1.X_1,440377.1.X_1,440378.1.X_1,440379.1.X_1,440380.1.X_1,440381.1.X_1,440382.1.X_1,440383.1.X_1,440384.1.X_1,440385.1.X_1,440388.1.X_1,440389.1.X_1,440390.1.X_1,440391.1.X_3,440393.1.X_3,440394.1.X_3,440395.1.X_3,440408.1.X_6,440409.1.X_6,440410.1.X_6,440411.1.X_7,440417.1.X_8,440418.1.X_8,440419.1.X_8,440420.1.X_8,440421.1.X_1,440422.1.X_1,440423.1.X_1,440424.1.X_1,440426.1.X_2,440429.1.X_2,440430.1.X_2,440432.1.X_1,440435.1.X_3,440436.1.X_4,440437.1.X_1,440438.1.X_4,440440.1.X_4,440441.1.X_5,440451.1.X_7,440474.1.X_2,440475.1.X_2,440476.1.X_2,440477.1.X_2,440478.1.X_2,440479.1.X_3,440480.1.X_3,440481.1.X_3,440482.1.X_3,440483.1.X_3,440484.1.X_4,440485.1.X_4,440487.1.X_4,440488.1.X_4,440490.1.X_5,440492.1.X_5,440525.1.X_4,440526.1.X_4,440527.1.X_4,440528.1.X_5,440529.1.X_5,440534.1.X_5,440538.1.X_6,440548.1.X_7,449058.1.X_7,449060.1.X_8,449063.1.X_8,449064.1.X_8,449065.1.X_5,P Values,154661,137872,319,R Values,154661,137872,319
9472,5.123287,7.06925,8.932668,9.738031,4.969078,5.181147,3.18602,4.257647,9.619013,6.902707,10.158239,7.068183,5.536971,8.190255,8.929527,6.449281,8.774671,7.332024,10.37299,10.114451,8.93707,8.324887,10.118802,9.709368,10.518711,8.195834,9.72694,10.230134,6.099548,6.79643,9.259312,7.929917,10.963236,7.646465,11.125834,8.836609,12.36814,8.953293,13.367405,9.819769,20.889212,10.720628,25.926223,8.818028,9.917058,12.23283,7.605828,6.794683,11.799972,12.638842,11.961059,8.509099,5.265186,9.636425,6.002391,9.623568,10.123571,8.159648,8.814462,10.373215,10.445231,6.679859,9.997767,9.387479,7.413152,8.901383,10.586597,12.56342,9.103583,9.672574,11.13354,8.335144,9.039518,6.687586,6.091198,11.296056,11.194389,12.168395,,0.1907235262839794,0.00022641236521842625,0.15739861869372535,,0.14973253598891184,0.40595733614373564,0.1616446355118643
114960,0.634145,0.856057,0.291339,0.817327,0.60392,0.71256,0.127821,0.175503,0.526234,0.590511,0.914469,0.894067,0.657388,0.71875,0.886836,0.497314,0.870317,0.844381,1.106892,1.232818,0.777357,1.137229,1.492358,0.98014,1.080351,0.961944,0.649312,0.789506,0.778943,0.772993,0.791497,0.823013,0.725028,1.156214,1.006395,0.949929,1.537838,0.813351,1.268521,0.930912,1.006986,0.748374,0.66202,0.672234,1.156174,1.048387,0.380204,0.905827,0.343243,0.876872,0.931022,1.376109,0.547842,0.780672,0.638142,0.92434,0.902589,0.858691,1.020046,0.900591,0.752971,0.578483,1.085086,0.444585,0.533804,0.996228,0.782645,0.673499,0.566702,1.23708,1.043837,0.646136,0.905732,0.823496,0.657233,0.707205,0.963497,1.095641,,0.003151011659564125,1.5901636241025988e-06,0.33150423100627036,,0.33021638715929974,0.5127518633404909,0.1114100576335908
729,342.845538,312.862473,363.495918,424.446296,166.058792,283.370686,174.766196,227.652063,439.394483,364.05969,383.641979,306.321356,251.257839,404.274429,396.262601,375.775728,326.24847,323.788596,318.218949,400.786372,449.541628,499.920019,464.220665,392.980084,287.231883,344.106943,395.511144,302.146246,329.120055,387.437576,345.338822,334.188038,335.063254,295.640474,337.621496,350.97354,307.930133,456.794297,521.481596,369.295495,220.112021,369.352807,202.850579,472.291574,358.324604,519.609536,194.674079,288.684322,396.405928,438.93626,348.692858,335.806666,362.538277,412.818972,254.212763,371.174552,378.459922,292.567666,493.819553,336.252222,389.816205,276.209535,518.500208,364.204487,315.726846,390.334705,451.164174,324.235684,525.316684,455.973029,496.49975,245.131616,417.66364,408.574312,264.938383,402.993872,428.014427,475.096048,,3.178831989893244e-07,1.399168417444649e-11,3.2407089287965044e-09,,0.5409020536929342,0.6736153192242201,0.6092360479259965
64332,39.829001,40.369868,53.535438,58.942642,42.567758,44.909686,18.932638,27.831977,66.009565,65.853906,85.562362,46.326052,46.223953,57.183149,48.922497,63.552243,57.214824,30.764082,33.164591,64.948617,73.783421,81.153144,60.237766,62.446209,43.149601,54.7788,64.944165,50.905692,46.88817,54.520669,62.307593,43.494949,54.689841,53.502568,67.064984,83.919126,72.87559,60.53542,81.316605,49.538849,41.704659,53.340207,37.360685,88.149727,61.106806,77.504763,35.911608,43.956532,56.062611,82.13377,78.841043,49.98199,55.79918,77.506071,40.504416,59.009132,62.722221,56.227939,73.101186,73.113284,61.95401,45.684937,68.989732,62.939563,42.210111,53.026589,63.504633,69.126301,92.058619,78.740433,63.455498,39.02045,83.738465,53.57211,54.191242,79.827188,84.763098,74.550134,,2.492258677148595e-07,1.9598279942506994e-15,4.5149560941573584e-05,,0.5449432961732247,0.7525358919323956,0.4447378628985118
147658,0.0,0.0,0.023471,0.038501,0.0,0.04194,0.0,0.056937,0.163641,0.0247,0.057014,0.02317,0.0,0.048727,0.0,0.021313,0.0,0.045426,0.044705,0.166578,0.046825,0.0,0.158335,0.047108,0.042373,0.0,0.098016,0.1575,0.019553,0.022018,0.094054,0.0,0.08069,0.0,0.207671,0.054771,0.0,0.050717,0.049117,0.04145,0.266979,0.15758,0.111168,0.077849,0.0,0.080161,0.0,0.0,0.212093,0.0,0.069639,0.074845,0.069465,0.077744,0.0,0.0,0.0,0.086728,0.091263,0.0,0.0,0.0,0.063991,0.255257,0.112794,0.072952,0.0,0.055995,0.074431,0.120958,0.0,0.18864,0.386576,0.024333,0.027216,0.024043,0.0,0.050375,,0.9010082577039299,0.05291527871512142,0.0006159942955037721,,0.01431453236144795,0.22002334630739928,0.3792736618349613
55124,1.40646,1.365987,2.697556,1.957015,1.070697,0.847682,0.366121,1.348191,2.777502,1.358125,1.393511,0.936773,1.195807,0.8605,0.877895,1.829142,1.661005,2.708631,1.370018,1.893671,1.19086,1.966351,2.150511,1.67038,1.87348,1.351025,1.134152,1.32184,0.597177,0.847661,2.149835,1.706255,1.589214,1.521395,1.223833,1.413808,1.745801,1.343638,1.914984,1.544448,0.659148,1.343343,1.363322,1.352515,1.651455,1.878184,0.444104,1.252203,2.352393,3.357142,2.581983,0.82415,0.999605,1.103859,1.490013,1.178408,1.101357,1.439896,2.130666,2.05844,2.234839,1.051072,1.597461,1.237406,1.004352,2.906971,2.139655,1.005424,3.001728,1.93883,2.361172,0.957214,2.818053,1.269055,1.763221,1.432103,1.23654,2.340837,,5.851299762161945e-05,1.0938851007528936e-05,3.579104660364228e-05,,0.43881035650301564,0.4753410300647634,0.44995686513275945
196394,40.89062,44.902351,43.412908,53.849896,39.840102,34.43011,17.881636,28.707907,51.091542,43.648938,52.790736,50.617128,36.894381,46.105463,38.398479,54.184894,51.608434,48.992041,53.872121,55.337501,48.771322,57.67487,47.714046,48.569339,49.210555,49.458183,43.452674,50.506546,39.000678,47.830937,50.089255,53.596249,59.32604,40.554837,54.177933,56.481853,57.194936,49.361404,51.70846,51.55844,46.663443,48.276505,44.440314,57.606926,49.993121,46.000908,31.020612,48.043871,56.127532,56.103654,48.550033,54.151123,41.442454,51.062976,63.744884,50.283462,45.131084,46.547809,46.101805,57.326833,53.86422,39.295654,56.527557,49.840395,42.015674,51.20151,48.355642,53.221479,43.212377,51.98358,68.831841,39.522399,55.097268,41.777473,46.548635,61.55839,49.978812,52.302567,,2.4406100829215015e-06,1.2543571217487798e-13,0.17370605109851947,,0.5048144057212437,0.7188232690880437,0.15560620534172986
23632,5.883375,8.385262,5.946638,6.240224,4.063442,8.271532,3.291111,2.857911,6.584353,6.436111,5.997569,6.227918,4.844517,5.805987,4.200566,12.540389,5.268385,5.047287,5.408876,6.360746,9.122566,7.896064,7.056398,8.690737,8.18509,6.162851,4.368396,5.614921,4.879603,8.443585,7.059541,4.95876,12.910103,4.887841,9.423402,7.647876,6.22186,12.978128,5.65281,5.924539,5.592601,4.408997,6.632307,4.556856,7.490431,5.2968,5.437417,7.400381,9.878519,5.985158,7.20385,7.973053,5.911841,6.586896,5.232855,8.91272,6.2456,9.568635,9.534109,7.045223,4.930389,8.483481,6.092924,9.557356,4.095182,6.934769,5.385624,9.779644,7.912588,11.680301,7.926095,8.853933,9.533227,5.969735,6.628063,5.998433,7.528093,9.023526,,0.00544844357628732,2.934642664214939e-05,0.0010899474117190833,,0.3118350138377053,0.454351027582672,0.3629865082579569
2053,124.264835,174.619914,151.601276,193.126295,58.588244,133.342421,96.458304,122.842208,162.890101,191.79726,169.686863,177.640444,169.540554,208.224691,120.668253,211.601665,140.899949,146.40219,213.260078,247.264534,198.975706,216.646453,206.593386,192.174898,177.503689,154.228408,188.672588,155.620396,98.417768,192.622239,191.468174,171.360619,200.408409,197.843744,162.038458,190.794621,261.53594,222.920333,181.240262,171.693333,135.632487,170.137125,103.405166,234.635097,203.532318,207.972217,101.186684,166.245037,226.967592,223.824533,178.217007,190.786927,137.414803,170.931157,193.068818,188.67434,199.663799,192.932545,189.44663,196.950369,214.274016,155.270652,229.688303,196.088136,137.59881,200.290001,183.81482,163.616956,209.538987,199.628195,223.03466,125.306293,195.756434,163.248544,158.247302,236.482879,191.767846,244.125776,,7.349440269154611e-08,6.457426111723515e-13,0.0007116827105525376,,0.5644575306043933,0.704040825127069,0.3752314694052289
23014,12.812594,15.238673,15.33548,10.507767,18.026876,9.735079,5.270807,6.633345,14.423275,13.291642,14.514897,16.640142,11.692566,13.187849,11.585668,17.041068,11.065945,10.108272,10.451196,14.783844,12.918925,13.611706,17.080716,12.570385,14.38434,9.722097,12.216049,11.567388,16.057995,10.607423,13.899678,12.693275,10.715181,10.640726,18.082056,12.695576,16.3412,12.326265,11.942756,11.645109,13.23108,13.838419,12.281617,8.311535,13.095803,13.934435,8.772047,11.119825,18.680141,13.835163,11.522897,12.653832,17.188355,12.390266,11.321703,10.931902,13.877541,11.604888,13.284292,18.942504,10.961739,7.685203,11.748232,10.134119,11.029033,12.987019,10.782607,14.231691,17.154189,14.787732,16.524778,11.269739,16.141495,14.522539,11.591047,10.713909,9.112697,18.639082,,0.009418791101119272,0.00018427423942372223,8.240833397434917e-06,,0.292261642652665,0.41118038915818134,0.48111887264335773
196951,10.468522,11.987933,11.058378,12.461291,14.505396,6.337841,6.084279,6.732602,15.509746,11.194202,12.122392,9.423975,8.883005,13.67717,10.626361,10.189041,12.105056,9.504232,13.03967,12.802185,11.835994,12.880803,11.729038,18.689678,13.206163,12.422925,14.23224,11.973406,11.195397,9.94701,10.370768,8.293691,15.526764,10.893608,12.503885,12.980111,10.644924,13.329617,11.570307,10.973845,11.320835,12.454335,12.0542,14.199718,8.347608,14.31309,8.512517,12.291073,11.194195,13.757083,12.191714,10.518546,9.474844,12.925706,9.416923,9.947743,11.503256,11.854986,14.212562,13.921064,14.045131,9.213039,12.02977,10.169443,9.994025,12.738469,13.53702,12.669085,15.438931,9.6958,14.602136,8.71217,12.929759,11.15734,10.953136,11.895103,11.621086,15.348693,,0.01475663350453669,1.0866841730904916e-05,0.0006459383893198898,,0.2751730752335283,0.4754769673911411,0.3779505926878352
57447,160.399641,192.926334,180.801563,188.810614,128.353842,179.975815,129.467469,142.367409,156.257749,193.858047,168.878578,177.313535,169.422814,153.53437,131.784889,198.196662,174.684843,123.97996,145.230352,199.48075,209.195904,199.648973,182.59348,199.197367,142.277986,185.555422,153.246137,130.014049,160.191621,195.758675,188.116288,152.847755,263.847608,206.783191,220.616468,181.375045,276.277185,245.590619,169.26587,180.739053,224.81401,169.43061,243.808209,187.581018,196.172045,220.16146,138.145838,201.60694,190.355577,194.109731,168.907163,225.872459,172.349445,188.576478,133.999426,229.90012,174.637935,277.111361,183.317267,182.713135,131.643487,195.385576,251.939647,249.041476,145.002987,189.727154,148.54148,242.498651,185.602682,269.057786,227.038185,181.059095,203.630497,173.229748,119.541733,143.59035,154.116117,218.001614,,0.01860552998395939,5.710329710549304e-06,0.011881420680653008,,0.2659394926199952,0.4884499100634058,0.28354684129505164
1826,0.134651,0.172838,0.186834,0.159626,0.04605,0.09058,0.025977,0.113092,0.139416,0.122253,0.131265,0.435617,0.128429,0.12684,0.173317,0.108255,0.178349,0.14241,0.200294,0.269124,0.27269,0.255078,0.177126,0.25138,0.178897,0.157961,0.159303,0.112341,0.133437,0.121258,0.21282,0.178515,0.084999,0.151889,0.271571,0.108776,0.206053,0.164554,0.143138,0.347687,0.252249,0.243873,0.128187,0.416425,0.088745,0.161103,0.085431,0.18717,0.205823,0.229652,0.211139,0.196553,0.187427,0.244337,0.14188,0.156331,0.192847,0.074243,0.202405,0.195907,0.152104,0.193338,0.173285,0.165541,0.176163,0.124111,0.096017,0.176721,0.273337,0.243078,0.220184,0.157598,0.146255,0.179788,0.096238,0.248333,0.150342,0.205165,,0.0751612504276105,0.003913747740898279,0.07588465448022651,,0.2026618761058009,0.32307283419827204,0.2021712933751524
55827,60.683205,75.387192,72.300322,79.839229,64.763158,60.167576,43.848847,58.65631,84.842041,109.418531,100.780697,73.345627,63.845405,77.145549,69.261513,86.872746,83.23495,80.550735,83.933864,100.862428,93.355207,106.999998,88.913711,88.479997,72.708314,81.043627,73.841568,77.066413,63.285745,72.166282,84.175503,80.672053,89.512453,70.537502,80.589081,109.94995,103.427058,81.654047,85.426627,77.010841,104.442854,69.085627,119.320154,90.206756,77.265486,93.165555,72.876901,76.391826,88.860523,129.933914,91.45441,78.613997,74.124412,91.402302,81.315175,91.269381,84.583929,85.552033,101.812168,100.998515,102.044296,78.4215,103.905977,87.70571,65.486655,82.853635,86.590852,89.520334,106.339061,86.412247,104.301807,64.4499,96.343622,82.805004,76.754839,110.746219,94.694364,100.326627,,8.92785324917889e-06,1.871456049389158e-13,0.014227035381050156,,0.4794958902058286,0.7152983452160764,0.27660241033793653
28981,6.788039,8.386413,7.358521,10.934221,11.578604,6.506794,3.379131,3.17628,9.533668,9.467936,10.913234,9.329932,5.641956,8.51663,6.773139,9.55083,8.240759,6.990718,9.200303,10.743562,10.244,9.052021,10.748555,9.185011,10.928705,9.712587,8.458784,9.944672,11.937834,9.195122,10.520705,9.414826,11.248015,9.129509,10.681552,11.59178,15.592065,10.420277,10.07438,6.462327,10.146865,9.556224,13.173054,8.79678,10.131848,10.01527,4.786134,9.01815,12.195255,12.192268,10.45322,9.699982,10.024794,9.599056,7.860538,9.731509,10.07011,11.254159,10.2849,10.019505,8.656825,7.535039,8.792194,9.642826,6.507836,9.120979,9.319036,10.350006,11.844823,9.546951,11.575185,6.912713,12.979831,9.047462,10.32579,10.19088,9.71836,11.380435,,0.0005603358906705179,1.7805253418978005e-10,0.0056671323061365025,,0.3818968873089609,0.6454169913618016,0.3104699082772306
51086,0.80252,1.644283,1.025409,2.303748,1.811575,1.374532,1.108057,0.62165,1.293055,0.850382,2.077539,1.792914,1.535521,1.216841,1.505683,2.937526,1.80886,1.776704,1.489656,2.586398,1.395398,1.389426,1.895633,0.88202,0.814401,2.158907,3.862497,3.001832,1.186811,1.535597,1.655048,1.533044,2.057096,0.963356,1.720094,1.395095,1.728852,1.886302,1.810605,1.012471,2.336356,1.703553,3.434522,1.36883,1.555032,2.136783,0.523042,1.234997,1.440324,2.387973,2.091233,1.638573,1.107679,2.229426,0.807918,1.996271,1.269042,0.937854,1.929403,2.02743,1.204965,0.777051,1.652536,1.154884,1.696391,1.650444,1.775568,1.473388,2.471829,1.296766,2.198644,2.543229,2.675731,0.888368,1.232734,1.615848,1.8161,3.078859,,0.06484830374774922,0.0008990762168022363,0.0014867920538957798,,0.2101046956503727,0.3685761816631757,0.35375534972405154
283080,1.005176,1.802642,1.335943,1.255169,1.290213,1.256307,0.43213,0.845297,0.72572,1.203027,2.204314,1.25797,0.670562,1.176879,1.188456,1.961492,1.425986,0.829528,1.797154,1.467517,1.272785,1.474602,0.835884,1.807436,1.299393,1.495571,1.309142,1.012152,1.111554,0.973724,1.650828,1.305957,1.801521,0.937109,1.177128,1.227646,1.514851,1.117729,2.000711,1.502027,1.273652,1.070881,1.255315,1.487344,1.688917,1.048465,1.038549,1.050095,1.206425,2.037105,1.648219,1.222384,1.108949,1.80681,1.48789,1.520593,1.418694,1.138668,1.613233,1.401892,1.44451,0.888289,1.360739,1.280174,0.972947,1.31174,1.796523,1.464327,1.454726,1.253267,3.367067,0.780966,2.149705,1.363487,1.666471,1.410523,1.382511,1.873266,,2.4359157853878892e-06,1.0755621886208177e-06,0.050358114410864845,,0.5048505267931183,0.5198253620885267,0.22238368362476163
149465,21.555457,25.958456,20.665805,33.190452,9.157404,14.532664,8.330347,7.779121,33.432972,30.021691,40.549648,24.403964,19.485594,24.816176,28.646954,36.917671,38.690802,30.872365,32.161889,40.407776,29.054133,29.337056,35.951305,27.980424,27.710228,26.529175,21.846709,35.226851,13.754142,23.051872,28.614378,33.506682,36.724019,30.265766,35.124866,35.068915,48.959244,27.178003,38.292386,27.006392,21.318224,28.658506,20.597471,22.398815,29.285859,30.687876,15.899264,33.853006,41.656816,50.200649,39.945292,31.356904,31.244376,35.297531,26.219514,29.306359,38.29884,33.215626,35.075424,35.750662,45.509568,26.679392,40.408639,29.23821,16.906535,39.410514,38.20775,34.503027,22.612617,31.610072,40.889973,27.611785,39.712871,25.523776,28.331002,49.380031,33.625909,38.095261,,1.213791098876299e-06,1.4210075734726092e-14,0.1555878407846149,,0.5176550278963867,0.737114930566088,0.16234328369717077
653073,1.272587,2.047727,1.422309,2.144489,1.974832,0.97935,0.585636,0.335101,2.288354,1.782754,1.125889,1.26678,1.207209,2.023676,1.751266,1.384214,2.225123,1.041627,1.583829,2.097651,1.694486,1.498181,2.297687,2.159054,2.538252,1.306954,1.471065,1.647542,1.615562,1.710879,2.034658,1.40765,1.2685,1.797953,1.58083,2.091954,1.908504,1.642534,1.540671,1.732456,1.481866,1.946107,2.378069,2.239427,3.077809,1.821276,1.09699,3.067708,2.330409,3.022229,2.133976,2.708608,1.631859,3.009569,1.811419,1.57961,1.884192,1.675326,1.884277,1.843129,1.272668,2.541552,2.263483,1.966625,1.258041,1.307876,2.003639,2.002916,1.851466,3.311091,2.343603,0.996956,2.323032,1.494413,1.271244,2.317517,3.112297,1.728346,,0.005340847095830006,0.0002681061957327733,0.18402011263672513,,0.3125245365512758,0.4016054858048635,0.1519989276973392
55825,133.510053,144.052582,149.725096,141.442208,54.537838,118.511923,91.45025,99.866159,138.936345,155.250905,136.679315,142.001837,123.126965,133.327203,135.262604,159.91636,145.890286,140.503368,161.1367,179.353988,171.214915,154.594877,185.036971,153.253405,138.417866,136.689305,134.786935,144.596989,98.207627,129.684433,166.947822,143.380374,189.216204,129.812568,143.197864,157.710613,146.017312,159.728291,147.211034,156.034384,102.931994,153.168804,96.675033,165.085387,158.13429,156.421736,124.53362,157.003502,188.675333,156.036362,141.628702,175.815134,122.805188,144.255118,132.767208,166.170675,153.053103,173.881935,169.112913,157.44908,147.772782,138.491144,162.322082,158.480418,134.402835,184.110181,145.431172,147.020049,150.662758,178.586481,192.127279,124.874292,162.838216,140.484887,117.091071,163.122165,143.109431,140.888969,,8.803153586579944e-07,1.1769268395249007e-11,0.0016259256437550047,,0.523388463305551,0.6754272407615821,0.35104414175200566
478,1.129966,0.952375,0.791663,0.639994,0.754287,0.849859,0.793742,0.314034,1.378561,1.856387,1.233508,0.976446,0.651066,1.213537,1.391097,1.402587,1.174673,1.488248,0.631318,1.41251,1.558578,1.715229,2.152593,1.604836,0.789246,1.427357,1.514065,1.209699,1.687249,1.100268,0.626423,1.450218,1.6378,0.993548,0.863351,1.848721,1.549999,1.831498,1.105453,1.083008,1.08263,1.275775,0.949901,1.575994,1.203555,1.629514,0.60198,1.19688,1.571351,2.037738,1.395628,1.629217,1.011165,1.821081,1.511368,0.587255,1.574211,1.250726,1.493317,1.448706,1.289343,0.420541,2.723303,1.446114,0.5603,1.455419,1.72778,1.019336,1.029798,1.838553,1.562508,0.537024,1.212813,0.897683,1.166636,1.728785,1.720453,2.143266,,7.929543151747684e-07,2.004819910055154e-10,0.003968728950788126,,0.5252314969004822,0.6440263473096357,0.32260730635103724
28234,247.190485,124.87243,156.108158,301.104879,59.156349,123.700294,111.497882,163.204395,163.25287,155.735324,151.730094,191.615555,235.903225,190.622016,225.676755,256.043347,255.217486,358.039754,236.770404,328.463309,256.130057,193.599525,189.652947,251.889656,252.096605,269.232552,57.750651,222.102062,204.288328,55.330441,300.263411,191.154488,245.224797,219.319131,194.675141,205.949381,400.002182,315.800315,198.309449,348.017679,138.636643,175.337976,114.634166,482.639174,134.286574,186.014356,292.251694,188.893327,363.627384,362.264034,303.697024,313.606802,295.193451,238.31991,303.679967,199.219788,239.471981,279.67148,246.852939,318.078764,124.402579,188.144319,334.00263,209.571588,220.449667,269.179659,196.58937,269.439529,151.558777,292.414171,389.912461,240.683368,267.531771,180.610646,206.819099,109.110488,174.84277,156.499612,,0.002587221599776506,0.00040438834047763105,0.6209826021703174,,0.3365709068476307,0.3907685390137795,-0.056859036181506624
80036,0.843472,1.607513,1.1848,1.516721,1.062529,0.944991,0.467848,0.576266,1.062764,1.088013,1.795049,1.44574,0.833701,1.029417,0.859625,1.261318,1.664306,0.977168,1.013293,1.646023,1.19723,1.166005,1.612639,1.099533,1.508335,1.03065,1.017506,1.004136,2.069766,1.354918,1.285718,1.047852,1.221946,1.318921,2.159091,0.961218,1.610496,1.122709,1.294839,1.013596,1.134211,0.970382,1.353468,1.8976,1.181486,1.448593,0.433201,0.957637,1.418948,1.525242,2.02052,1.476537,1.142181,1.746165,0.911624,0.90702,1.320332,1.407959,1.480357,1.294159,1.537829,1.243381,1.396341,1.240541,1.17275,1.763825,1.337303,1.217841,1.176363,1.399329,1.600684,0.785361,1.573495,0.861134,1.512601,1.654422,1.465361,1.156844,,0.006829335796032467,1.4572863343505835e-06,0.05954529635900163,,0.30391284059666973,0.5143443714800819,0.2143116057220958
1828,5.456569,5.899518,6.898015,11.614739,4.490827,4.484944,2.487487,5.468947,10.736941,8.894845,10.432345,5.845587,5.998452,6.363326,5.736915,8.594264,6.903814,6.307161,8.799462,9.869699,12.046109,9.07834,6.983415,12.111664,9.297699,14.585777,5.706028,8.897416,4.147951,8.370027,6.4707,9.071805,12.653578,7.391246,10.334016,8.453426,9.66044,11.966598,10.743939,8.121226,10.18358,7.121379,4.589656,8.426948,7.113848,11.675603,7.342181,11.700094,14.986196,10.653869,8.594631,9.738761,4.034739,5.550816,6.0146,8.355362,8.084097,7.40033,9.419913,10.305644,8.101151,5.562647,10.298633,13.415661,9.716556,12.207223,11.07536,9.0555,7.912817,10.703241,13.791224,5.791088,11.982838,9.020725,6.606809,11.509529,8.233848,11.656615,,0.00039716820297286436,1.9177391791919344e-09,0.00207414308133734,,0.39125140547293485,0.6161319042199734,0.34354271428884986
622,156.802852,228.163525,253.299334,223.660102,115.111931,196.252642,113.946964,156.25657,309.853383,232.053056,237.887603,239.12972,272.024967,209.297302,208.314809,232.734877,243.442176,232.960705,228.801661,295.040102,270.311433,265.903849,314.659004,288.015556,278.898451,213.061339,203.782201,234.204485,157.753388,190.291608,268.162225,249.714782,310.680267,214.453385,223.678637,319.819281,296.105483,262.685879,235.435052,257.964283,179.710947,205.985758,185.033572,320.494493,260.315562,272.027848,156.580022,244.346722,279.473378,392.798477,320.36059,216.712078,198.531661,269.043663,198.954017,270.294394,250.474771,303.197501,316.02097,299.185081,258.661897,178.335101,300.014818,227.169577,189.848153,320.509607,272.005192,232.131187,267.196043,270.80041,279.967498,172.052917,253.893586,211.668191,240.415239,279.831877,237.479628,271.248988,,5.112395075378029e-06,5.395493309622958e-13,0.011451356230165514,,0.49062769858839045,0.7057071900511621,0.28494761512098055
255426,0.019392,0.093178,0.052302,0.027148,0.029236,0.242309,0.0,0.09165,0.0,0.294586,0.0,0.026197,0.025873,0.294053,0.061593,0.0,0.099826,0.04737,0.089433,0.248013,0.075473,0.153244,0.288072,0.192621,0.222915,0.079955,0.254212,0.106717,0.088158,0.02562,0.135432,0.185329,0.087855,0.078611,0.366216,0.030586,0.074518,0.096384,0.267998,0.083428,0.051581,0.046416,0.156817,0.266632,0.0,0.099152,0.0,0.24539,0.277108,0.025098,0.25764,0.303668,0.047628,0.301607,0.025982,0.0,0.080096,0.094,0.0,0.258548,0.106871,0.0,0.0,0.100643,0.190357,0.227995,0.097836,0.267741,0.410054,0.086924,0.344211,0.160852,0.305934,0.296207,0.029371,0.104668,0.088988,0.138287,,0.05714797719279653,0.009100494708819393,0.0009640256803977981,,0.21631405726965594,0.29352976760240274,0.3665625086345285
