Cfap126,0.038925894,0.098016528,0.117002494,0.107575943,0.38440592,0.03455694,0.031557779,0.037091596,0.039229235,0.031335658,
Hes2,0.038925894,0.065344352,0.039000831,0.107575943,0.19220296,0.03455694,0.063115558,0.037091596,0.039229235,0.031335658,
Hjv,0.038925894,0.032672176,0.195004157,0.035858648,0.09610148,0.138227762,0.126231116,0.148366384,0.039229235,0.031335658,
Gene.name,36746,36764,36772,36787,36789,36797,36798,36905,36906,36907,P Values,Cfap126,Hes2,Hjv,R Values,Cfap126,Hes2,Hjv
Gpkow,16.7770605,17.7736637,18.44739328,24.3838803,20.66181822,21.21796144,19.02934078,23.51607188,20.90918224,20.33684203,,0.8996516877550086,0.5648680594652078,0.8930014671317505,,0.0459705401572035,0.2076405942798541,0.04903131983631747
Tsta3,23.0830554,23.03388402,22.11347144,23.27226223,35.70169985,21.97821413,21.20682754,23.59025507,22.00760082,20.33684203,,2.386020449296008e-05,0.00035919667988276103,0.90636009814356,,0.9509518644581431,0.9019149877186883,0.0428855993839633
Lin7c,25.9246457,28.4901374,21.33345481,25.35206379,30.94467659,24.12074444,21.80642534,26.96559031,23.26293634,20.33684203,,0.0409604190619355,0.033213618280906555,0.6509206277285038,,0.6522435402082833,0.6722477534052655,-0.16391249018097212
Ak4,13.58513716,13.26490342,11.07623613,20.29599449,14.03081609,18.03872292,22.65848538,19.76982068,15.29940164,20.36817769,,0.26487054161937085,0.7722560698722107,0.8683110052646025,,-0.39026383854895935,-0.10527036496110538,-0.06042077691140716
Tbc1d25,17.98376323,13.72231388,21.06044899,17.24800945,21.81503598,18.90264643,18.90310967,20.40037781,18.20236503,20.36817769,,0.3403648308062814,0.6120366839466376,0.08836897315392632,,0.3374062340037153,0.18339991536751535,0.565595966385179
Ube2d1,22.69379646,22.15173527,21.95746811,18.43134482,24.21757298,20.97606286,17.29366293,19.88109547,19.1830959,20.36817769,,0.05860946957569664,0.31620522910502546,0.9425554044107972,,0.6146883100170797,0.3535784139264378,0.026278525960605488
Spata2,20.70857584,23.45862231,18.29138995,26.39196456,26.13960258,21.39074614,17.38833627,19.10217195,20.43843142,20.36817769,,0.046515886949882165,0.01243210969395443,0.14973866223865076,,0.6394221946216312,0.7502501558417062,-0.4908223430217347
Fkrp,23.19983309,21.17156999,24.80452881,20.51114637,19.41249898,20.11213935,19.02934078,24.03535423,22.16451776,20.36817769,,0.460038704412953,0.15057573414197634,0.3702493026989162,,-0.2645996117656834,-0.4899489820743856,0.3181918540479111
Ccdc127,24.60116529,25.41895286,25.97455375,24.77832543,23.78511632,26.60884415,24.64662546,24.88846093,22.79218552,20.36817769,,0.9724049218758374,0.9668713599211105,0.0954647178251025,,0.012616901101397071,-0.015147996586969331,0.555537975098598
Slc35d1,35.15008268,29.33961397,39.35183894,19.14851777,20.46961526,19.9047977,13.31738277,25.59320126,22.94910246,20.36817769,,0.9395910419307787,0.3946352423920537,0.6263935432460331,,-0.027636622396745678,-0.30307666709207054,0.1761568642594439
Bcl2l12,28.7273101,23.13190055,27.61258867,28.11317965,26.62010998,26.33238863,20.63878751,30.52638353,32.95255738,20.36817769,,0.9319947380517877,0.9288535652092877,0.8469215150938908,,0.031118235418682444,-0.03255857660343914,0.07032551240475471
Smad9,15.22002473,10.48776847,17.43337166,12.69396122,10.09065541,17.90049516,21.52240533,14.0206233,17.45700956,20.39951334,,0.04952354844689401,0.05281594594504837,0.5236703993859736,,-0.6329048785859686,-0.6260660254902659,0.22945446480783344
Poll,27.83201452,19.93002731,21.87946645,22.55508928,29.31095143,22.22011271,19.56582303,23.10806432,22.51758088,20.39951334,,0.053092440365823335,0.09485931381343697,0.8685411408111915,,0.6255047367482212,0.5563771073700001,-0.060314413478638015
Larp6,17.28309713,15.61730009,23.5565022,15.1682079,12.78149685,19.52467136,20.48099862,21.80985846,25.53823197,20.39951334,,0.05767650839295932,0.014057714792375615,0.3196408733405842,,-0.6164686686108081,-0.741732431485515,0.3512404688190651
Fam49a,4.865736805,1.993002731,10.92023281,14.91719736,3.699906983,18.31517844,26.66632332,6.565212497,9.218870219,20.430849,,0.21426491702943792,0.4466875471471087,0.6267631321621427,,-0.4304952457890603,-0.27223796833643993,0.17597117038258653
null1662,16.46565335,11.5332781,18.48639411,16.49497785,19.22029602,16.93290082,17.98793407,15.28173756,17.84930191,20.430849,,0.5941712323811091,0.7187992224480315,0.6383522417148163,,0.19249759116790277,0.13076193931511107,0.17016717713414836
Tsen15,18.29517039,12.51344338,20.98244732,22.3399374,18.25928122,19.45555748,20.82813419,21.40185091,20.04613907,20.430849,,0.5877848451576333,0.7481092410803785,0.3172781212359439,,-0.1957737231333219,-0.11672755155632936,0.3528468953943164
Itgbl1,10.89925044,17.21823671,33.73571921,9.896986712,6.679052866,11.47290423,14.89527172,16.7654014,16.75088333,20.46218466,,0.41671449526860554,0.11105789590111043,0.20041368351111402,,-0.2897758920246793,-0.5349951332302336,0.4424321540158035
B4galt7,16.66028282,16.76082624,18.29138995,16.88942298,14.84767867,21.14884756,20.32320972,18.54579801,17.77084344,20.46218466,,0.025570052425781996,0.031826509711389624,0.3664661824422125,,-0.6953884885015259,-0.6761551247236023,0.32058012834272903
Hspb6,16.54350514,10.87983458,19.03240575,16.20810867,17.68267234,17.38214105,30.51637237,21.73567527,20.08536831,20.46218466,,0.4787362888706276,0.6703294651310762,0.251251459500278,,-0.25406651822760795,-0.1543300987180917,0.40063344269163226
Rex1bd,21.95420446,15.97669402,21.21645231,20.8338742,18.93199158,20.49226569,20.63878751,19.76982068,20.67380683,20.46218466,,0.36865288197586343,0.39554204624310296,0.5779612555186804,,-0.31919818672209177,-0.3025234953311898,0.20083891201474538
Pear1,33.28163975,52.27548146,37.12879155,51.0268554,42.81320938,33.1401059,28.59134784,44.58409842,48.33041749,20.46218466,,0.4187360977849238,0.330147542149781,0.6222117250695384,,0.28857494333212796,0.3441707245327308,-0.17826058488960275
null1663,21.13676068,22.64181791,18.99340492,22.69852387,17.68267234,21.1834045,21.61707867,21.80985846,21.65453771,20.49352032,,0.02224358022935441,0.18004105180075008,0.24334317328166205,,-0.7069617692959569,-0.46089763510331216,-0.40679851481697304
Ino80b,19.50187311,19.60330555,19.07140658,23.81014194,28.25383515,22.8075807,20.92280753,21.10511814,23.18447787,20.49352032,,0.014456078572482668,0.003371145425948061,0.8146757917330073,,0.7397512343233111,0.8240485787255628,-0.08533841654292287
Tcirg1,31.17964145,26.66049555,22.89348807,36.18137533,42.9573616,26.50517333,21.04903864,29.59909363,26.44050437,20.49352032,,0.011309414594528592,0.003423059688412288,0.6223343009983981,,0.7565999893525215,0.8233346346650307,-0.17819885209761954
Slc31a1,16.62135693,16.36876013,19.57841739,18.07275834,16.09699791,21.87454331,19.28180301,18.06360727,16.7116541,20.55619163,,0.2013600964573468,0.16839325132233673,0.19940250144846774,,-0.44160161812126253,-0.4720143401681109,0.44332205205488706
Arsk,17.90591144,16.43410448,19.4614149,18.00104105,14.12691757,18.48796314,22.18511869,16.69121821,17.33932186,20.55619163,,0.042209276760129685,0.08538375348076974,0.6388641193173789,,-0.6492642015168867,-0.569982032383046,0.1699116457838714
Cyp1a1,21.25353836,166.6934415,13.80629434,18.75407265,192.3471124,53.83971323,31.55777907,11.75803594,17.41778033,20.55619163,,0.012775567056355002,0.023904312965993203,0.6662713513743567,,0.7483882791950089,0.7010453539699317,-0.15632626373114372
Srrd,17.71128197,17.25090888,21.29445398,14.12830712,18.73978862,19.66289912,17.6407985,20.73420218,18.55542814,20.55619163,,0.8325328610675834,0.2646990248681239,0.07363636686447264,,-0.07701152133898653,-0.3903925799332845,0.5882728963373454
Bpifb4,20.00790974,11.76198333,15.44432926,14.48689359,13.64641017,25.46846512,13.66451834,28.56052894,18.94772049,20.55619163,,0.17820236482471039,0.11838365531275068,0.4705536656170748,,-0.46262349061716984,-0.5259699252590561,0.25865338034832097
Haus2,20.47502048,22.5111292,21.48945813,21.98135092,23.68901484,21.66720167,18.5559741,21.69858368,20.7522653,20.55619163,,0.019520443131626538,0.06873729949196333,0.9531490035054181,,0.7173601158725051,0.5964616045706009,-0.021427433770661836
Pmvk,17.32202303,16.53212101,19.92942488,18.43134482,18.21123048,20.52682263,18.14572297,19.95527866,20.94841148,20.55619163,,0.4196330256142003,0.24545642365731116,0.37757068465461174,,-0.28804298834197356,-0.405140269036713,0.3136039212043275
Csnk1e,24.67901707,31.79002716,23.94651052,25.06519461,35.94195355,23.32593481,18.36662742,23.44188869,21.10532842,20.55619163,,0.002753818142650715,0.01298848603617085,0.7178921382139836,,0.8332143644628671,0.7472515874964585,-0.13119870207131745
null1664,19.15154006,16.40143231,17.39437083,19.86569072,20.7579197,19.42100054,19.50270747,23.92407944,21.18378689,20.55619163,,0.9233681918284767,0.909472445015273,0.8548030384711891,,-0.03507480238024742,0.04145519382933858,0.06667132265938969
Plaur,34.76082373,57.9277679,22.1914731,38.40461148,39.97821572,23.18770705,23.10029428,35.01446665,30.71649099,20.55619163,,0.3299608597410486,0.24561600250106025,0.1954951887152845,,0.3442953144858659,0.4050153738683294,-0.44678563424674955
null1665,23.97835097,12.54611555,18.17438746,26.71469239,22.58384782,20.11213935,19.72361192,23.29352231,22.43912241,20.58752729,,0.8700319628204077,0.545950518612631,0.7250830720684013,,0.05962548852680132,0.21757613824684832,-0.12774039954649546
null1666,17.86698555,18.75382897,16.02934173,19.11265912,18.01902752,19.21365889,20.76501863,18.47161482,18.20236503,20.61886295,,0.34604526121944856,0.8503950535826652,0.3082003557171486,,-0.33369032605254784,-0.06871436060445876,-0.35907787455396034
Zfp397,14.6750622,15.78066097,16.18534506,17.85760646,20.70986896,20.18125323,21.45928977,19.13926355,18.90849126,20.61886295,,0.7134507921918434,0.5014716115043624,0.6053613531825589,,0.1333394367906186,0.2414969873252391,0.18678792668046454
Kyat3,13.81869253,12.70947643,17.27736834,14.52275224,13.02175055,17.17479941,22.34290758,17.28468375,19.61461749,20.61886295,,0.10414314774465169,0.1421429931168181,0.5194925438938567,,-0.543863683450731,-0.4988866859468717,0.2317044802435448
Msantd4,16.03746851,15.0618731,20.12442903,17.82174781,19.70080342,20.83783509,18.46130076,21.40185091,20.83072377,20.61886295,,0.9470675317757604,0.7007980848154178,0.14662473646863278,,-0.024211888152915383,-0.13945881560246698,0.4940975651369045
Purb,26.5863859,29.27426962,23.32249721,25.06519461,30.12781401,26.15960392,19.31336079,26.85431552,22.28220547,20.61886295,,0.08346874267168763,0.14441028401293324,0.8624978923430813,,0.5728477812791686,0.4964525629158534,-0.0631088516402318
Actr6,24.01727687,21.66165263,21.60646063,23.48741412,22.48774634,22.9803654,21.55396311,24.62881976,22.79218552,20.61886295,,0.8483518182831575,0.9708292539884568,0.8926769304289804,,-0.06966195459481356,0.013337570554414688,0.04918075793435893
Cdc7,15.68713546,16.33608796,14.27430431,21.73034039,16.72165754,22.04732801,24.07858543,22.95969794,22.83141476,20.61886295,,0.18950423646821987,0.5739184233284453,0.9436962205955556,,-0.4521756834209044,-0.20293279963900218,-0.025755949482235908
Pfdn4,21.29246426,23.13190055,22.46447892,25.74650891,23.06435522,23.67150421,21.83798312,25.40774328,23.92983333,20.61886295,,0.8193592987915859,0.5691169885186463,0.759493906413842,,0.0831511415043193,0.2054268469153182,0.11131471538138965
Mcub,27.52060737,33.84837425,35.41275496,17.92932375,25.13053704,21.04517674,23.2265254,29.15399448,31.50107569,20.61886295,,0.9481254500788939,0.5167434800509617,0.49969222072386765,,0.023727433786546924,-0.2331890716398819,0.24247184342555417
Faap100,14.55828452,10.61845717,16.84835919,19.3995283,19.02809306,18.2806215,18.96622522,15.98647789,17.45700956,20.65019861,,0.7450958421547166,0.5611980387426294,0.7325278094461634,,0.11816371930566287,0.20955786946828964,0.12416982426744645
Med22,19.89113206,21.62898046,21.84046562,20.61872232,20.32546304,19.31732971,17.98793407,17.65559971,18.24159426,20.65019861,,0.31744061331960494,0.573465438872697,0.6790334239595267,,0.3527362179883403,0.203167758127418,-0.1500613066043004
1700030K09Rik,22.26561162,20.15873254,20.98244732,21.55104715,23.4007104,21.49441696,21.2699431,19.21344674,19.1830959,20.65019861,,0.04823270022258351,0.0387926190054496,0.9723278366687299,,0.6356687516041956,0.6575636547454,0.012652156934339208
Taf1d,19.50187311,21.82501351,17.39437083,26.92984428,25.0824863,22.8075807,20.85969197,22.58878198,19.57538825,20.65019861,,0.20593791791055852,0.0326480734025658,0.5052091733491031,,0.4376159288146756,0.6738272072573558,-0.23945407009218145
Tmem186,17.20524534,20.35476559,19.96842571,20.33185314,20.7579197,21.04517674,21.30150088,19.91818707,19.9676806,20.65019861,,0.6095364480627855,0.47645801312248093,0.45684015743796097,,0.18466734595903672,0.25534016111367597,0.2664203626355393
Ccndbp1,25.41860907,25.19024763,24.33651883,20.58286367,24.21757298,19.62834218,21.08059642,23.73862146,20.94841148,20.65019861,,0.3161898682985666,0.6332558492336241,0.8632931898190783,,0.3535888966386631,0.17271508621054787,0.06274093399311176
null1667,17.28309713,14.50644611,18.0963858,19.04094183,21.04622414,20.00846852,18.30351186,20.84547697,20.98764071,20.65019861,,0.6679699740663697,0.6826552015765261,0.6366016405979191,,0.1554902568017026,0.14828999463015566,0.17104160416175387
Fastkd2,22.22668572,24.56947629,20.35843402,25.31620514,23.83316706,22.39289742,19.43959191,23.73862146,22.36066394,20.65019861,,0.32447376682348084,0.18876198784308862,0.2707066226131568,,0.3479737607602214,0.45285039766722557,-0.38591017502636055
Brms1,31.02393787,27.21592254,21.87946645,26.85812698,32.77060471,21.97821413,18.58753187,22.3662324,24.43981339,20.65019861,,0.042063706026855545,0.04748539669673042,0.21944039637742882,,0.6496084075692146,0.6372914258879072,-0.4261494388865014
Yipf6,25.30183139,27.73867735,23.86850885,24.20458707,25.70714592,22.15099883,20.00763193,25.03682732,25.06748115,20.65019861,,0.27632479777454055,0.41278419736270805,0.48403982287302755,,0.38176723898410936,0.2921185920621354,-0.2511118146835943
Adam12,96.53621821,259.0576828,62.16732535,95.41986101,146.6989094,42.7123784,27.80240336,37.46251199,69.04345356,20.65019861,,0.19600126019151481,0.21792228797025123,0.25950562704979835,,0.4463347727958189,0.4274180391227202,-0.39431271927070044
Tbx2,6.812031527,2.613774073,19.18840908,7.996478394,3.892109944,20.28492405,13.88542279,11.12747881,10.16037186,20.68153427,,0.1778201175758452,0.0827058678343835,0.16575690562103848,,-0.4629836036852665,-0.5740011801680776,0.4745936110155823
Rab9,18.84013291,13.00352601,21.72346312,16.24396732,18.78783936,18.59163397,22.37446536,17.7668745,19.45770055,20.68153427,,0.7528168029633605,0.5878225261093437,0.17435293876262126,,-0.11448687596842834,-0.19575435503991526,0.4662711974072115
Cptp,17.86698555,18.26374634,18.40839245,20.86973285,20.13326008,20.14669629,17.16743182,21.4760341,22.04683006,20.68153427,,0.9356148709778455,0.9018996345273117,0.6174322896124346,,0.029458753370926516,0.04493651132395048,-0.1806709507619288
Eef2k,38.26415423,26.82385643,30.34264687,21.98135092,32.38619879,21.42530308,20.32320972,21.88404166,25.5774612,20.68153427,,0.23076681814382563,0.4981667336459499,0.8046268547389511,,0.41683862660200555,0.24330876682139202,-0.09003986299433253
Als2,27.13134842,27.31393906,24.53152299,30.1929812,43.437869,28.23302035,21.36461643,24.88846093,31.03032487,20.68153427,,0.0017542315471043993,0.0027964694392749495,0.7280490736295854,,0.8518788944673611,0.8325360027008305,-0.12631669901482007
Dapk1,40.09367127,25.94170768,29.1336211,37.3647107,75.63186483,23.56783339,32.22049244,20.84547697,33.73714208,20.68153427,,0.0005462321400613174,0.0004403896097476384,0.7945351414903413,,0.8906967753811833,0.8966179047450327,-0.0947734710173316
Abca5,14.90861757,10.81449023,19.3444124,12.1560815,13.11785203,19.62834218,20.32320972,16.06066108,14.31867077,20.71286992,,0.23633202151629928,0.14045436081227608,0.11839015940148263,,-0.4123586829248269,-0.5007150271564293,0.525962069731762
Uros,16.7770605,12.70947643,21.17745148,15.81366355,16.14504865,15.17049686,20.54411418,17.39595854,18.47696967,20.71286992,,0.5247620620056239,0.38033818992367835,0.30966253360383106,,-0.2288677553033412,-0.31188108694404726,0.3580677815369524
Armh3,19.11261417,16.36876013,20.90444566,18.35962752,22.15139116,20.69960733,20.38632528,19.28762993,18.55542814,20.71286992,,0.24074870975934662,0.427535338812458,0.11118503522805899,,0.40884542851275885,0.28337901702034307,0.5348353679725873
Eogt,22.30453751,17.70831935,24.41452049,17.82174781,22.82410152,20.66505039,19.84984304,21.10511814,23.18447787,20.71286992,,0.5487481527676364,0.8601151405626671,0.21263843046223124,,0.21609842718995828,-0.06421146102631092,0.4318734103081418
Zcchc2,31.4910486,31.29994453,28.5096078,27.28843075,35.31729393,25.57213594,19.02934078,28.74598692,24.6751888,20.71286992,,0.03545874278900618,0.11490420886448696,0.9625975722741892,,0.6661516352635822,0.5302116035858855,-0.017103254863422512
Gar1,18.13946681,27.31393906,20.55343818,21.69448174,23.8812178,26.85074273,20.16542083,24.74009455,25.53823197,20.71286992,,0.7736270193103915,0.8476390569890219,0.9881427280313649,,0.1046224728966835,0.06999260134471352,0.005420626458157274
Eif1ad,29.03871725,21.04088129,20.63143984,32.05763087,28.87849477,24.39719996,20.00763193,29.97000959,26.71510902,20.71286992,,0.4773766035919756,0.27417358793186286,0.5404401967503208,,0.2548263150111133,0.3833481078650285,-0.22049549340762
Tmem201,17.71128197,16.85884277,17.31636917,20.8338742,19.65275268,19.76656994,17.13587404,20.5858358,17.18240492,20.74420558,,0.7307039435321083,0.5560079763011931,0.9148774616416719,,0.1250436670117923,0.21227752823642743,-0.038972299160171045
Gm17018,19.77435438,18.00236893,20.59243901,19.07680047,22.29554338,18.59163397,19.37647635,16.72830981,18.51619891,20.74420558,,0.04096891350192121,0.10299106139249635,0.9772546597190808,,0.6522230706434069,0.5453770727904181,-0.010398994307448547
Patz1,13.9743961,13.82033041,19.81242238,17.64245457,17.29826642,19.69745606,17.10431626,20.43746941,19.61461749,20.74420558,,0.6489792633994177,0.46442546609241586,0.2073515741272217,,-0.16487599669961417,-0.2621116368360412,0.43639551161621803
Zbtb6,20.9810571,22.73983444,20.826444,24.74246678,22.29554338,23.25682093,21.08059642,24.33208699,21.57607924,20.74420558,,0.8300528579019776,0.49504896791701636,0.9918663483014725,,0.07816596141391342,0.2450226499906784,0.0037182921840233224
null1668,20.86427942,20.19140472,21.09944982,22.98539305,20.90207192,20.69960733,20.16542083,22.62587358,21.88991312,20.74420558,,0.8941346750324547,0.8803150368376603,0.9153095981816386,,-0.04850956770201401,0.05487809878878051,-0.03877385275781241
Spsb2,23.62801792,24.89619805,25.81855043,18.68235535,23.25655818,19.80112688,21.14371198,21.10511814,22.203747,20.74420558,,0.4198619917358599,0.981625521220652,0.62873048933204,,0.2879072772800165,0.008400354481644279,0.1749833348737251
Slc25a44,22.73272235,23.13190055,20.2024307,24.13286977,24.89028334,21.39074614,20.57567196,24.36917859,23.8906041,20.74420558,,0.19017385151908583,0.09901789865308605,0.3056426347443467,,0.45156832340697745,0.5506799946188451,-0.360850880633639
null1669,28.92193957,23.03388402,23.47850054,25.17277055,23.73706558,22.4620113,19.66049636,24.51754497,26.44050437,20.74420558,,0.9563041476712382,0.9790134103885365,0.38191328644140143,,0.019983224753667102,-0.009594752773920884,-0.3109032970007244
Plekhj1,22.26561162,23.52396666,25.46754294,23.81014194,32.91475693,22.18555577,24.20481655,23.70152986,24.04752104,20.77554124,,4.4456549707048106e-05,0.001013001104908896,0.5059541433779566,,0.9425480770799294,0.8716841021053213,0.23904763738285567
B4galt4,18.2173186,15.97669402,20.31943319,13.62628605,13.11785203,18.00416598,20.29165194,16.8395846,15.84861093,20.8068769,,0.06670679643179916,0.019513809199475523,0.33752548828220624,,-0.5999672246455575,-0.7173866368528987,0.33927548133533636
Zfp512,14.20795147,12.21939379,20.74844234,18.21619293,20.95012266,19.5592283,20.67034529,18.6941644,17.57469727,20.8068769,,0.5277018375162219,0.6037202026197719,0.10020317791650807,,0.22729025718729615,0.18762291504391476,0.5490841249824913
Rufy1,19.22939185,17.54495847,18.05738497,17.53487863,27.19671886,20.0775824,18.80843633,17.91524088,18.71234508,20.8068769,,0.0055402199040628175,0.01827805099988506,0.995820822254965,,0.7991792997885352,0.722439867438663,0.001910488228073444
Mto1,21.75957499,21.3022587,19.50041573,25.49549838,27.48502331,23.04947928,19.47114969,25.77865924,22.36066394,20.8068769,,0.08026181865866333,0.03875896569548822,0.8220377877873264,,0.5777432028655315,0.6576478052139969,-0.0819013265515947
Hs6st2,14.28580326,4.214710693,14.74231429,18.21619293,5.958291765,18.2806215,21.90109868,30.48929193,22.47835164,20.8068769,,0.04956501411052153,0.10608952934499712,0.5014016964580639,,-0.6328168951264976,-0.5413307415942865,0.24153526331567665
Nipa1,24.05620276,17.74099152,24.37551966,18.18033429,20.32546304,22.22011271,19.47114969,18.80543919,19.49692978,20.83821256,,0.8972472261422582,0.41934678438362416,0.2725358193523862,,-0.04707689135064756,-0.28821269590853876,0.38455619419185116
Gfer,20.3193169,18.16572981,21.95746811,26.14095403,23.25655818,20.97606286,19.53426525,25.03682732,21.18378689,20.83821256,,0.4455189745472887,0.3189606419736872,0.6363681651577657,,0.27291139855557267,0.35170231846965594,0.171158286401115
Gpank1,25.69109033,20.94286476,22.30847559,25.10105325,26.7642622,24.36264302,24.07858543,23.10806432,22.9883317,20.83821256,,0.1460016994677684,0.05995808071170747,0.863340720669767,,0.49475794118000493,0.6121475053644845,0.06271894706558136
BC005561,28.80516189,26.10506856,21.64546146,37.97430771,29.11874847,25.60669288,18.83999411,31.93586418,23.92983333,20.83821256,,0.48700420107719755,0.2544316937247959,0.5024841196101015,,0.24946640905932127,0.39818471281300183,-0.24094292767285935
null1670,26.15820106,30.58115666,20.43643568,34.20914972,43.87032566,20.59593651,18.83999411,21.55021729,26.79356749,20.83821256,,0.0023265495175911768,0.00044216988186332316,0.25940028798018827,,0.8404678519897124,0.8965101042830054,-0.3943926776775934
Chac2,21.13676068,13.65696953,22.89348807,22.84195846,18.30733196,26.71251497,21.17526976,28.48634575,28.63734153,20.83821256,,0.22540476994164,0.22229326475120334,0.33332625904824675,,-0.42121326138029236,-0.4237789537022636,0.3420548292982162
Dennd5b,16.50457924,16.07471055,18.99340492,17.9651824,14.94378015,20.69960733,18.36662742,20.5858358,18.16313579,20.86954821,,0.04040060182791937,0.029638387649770073,0.3106903958381015,,-0.6535989071089412,-0.6825615143702308,0.35735922242822005
Hook2,19.81328027,16.40143231,22.34747643,24.34802166,44.92744194,22.01277107,17.89326074,22.06949964,18.83003279,20.86954821,,0.0001033260502849746,0.001033854280577524,0.7152196935780745,,0.9287618638338482,0.8710010446730696,0.13248638009311048
Smarcd1,19.03476238,21.66165263,20.98244732,20.58286367,24.69808038,20.42315181,19.9129586,19.84400387,20.6345776,20.86954821,,0.0001479695616155818,0.0034155357857578255,0.986385696248069,,0.9219052968510812,0.8234376222104948,-0.006223922807001363
Pigo,15.10324704,15.45393921,22.03546977,21.80205768,24.02537002,21.63264473,18.83999411,20.95675176,20.67380683,20.86954821,,0.16743033557802836,0.2321335080582387,0.22304397591851888,,0.4729535907861819,0.41573284746154254,0.42315806732754824
Lsm1,22.07098215,21.92303004,19.96842571,26.24852997,21.7189345,20.83783509,21.55396311,21.80985846,23.7729164,20.86954821,,0.9896537200389133,0.42218446956962036,0.08500204988845694,,0.004729833793452487,0.28653266954025947,-0.5705499158839317
Fkbp2,20.86427942,21.49829175,24.80452881,23.702566,26.37985628,24.56998466,22.69004315,23.51607188,24.98902268,20.86954821,,0.07534199574058464,0.13972831847190417,0.15866014184994998,,0.585505346581741,0.5015052729017037,0.48166137509903206
Bcl10,28.64945831,30.71184536,24.37551966,33.52783542,35.50949689,23.63694727,21.49084755,33.97590196,29.73576011,20.86954821,,0.1057012055429817,0.0702338337788473,0.5780159138358613,,0.5418337341069415,0.5939209278855054,-0.20081064087996323
Brms1l,17.08846766,13.23223125,17.31636917,18.718214,16.19309939,20.69960733,20.13386305,18.87962238,17.88853115,20.90088387,,0.19398298030037078,0.32806880736595095,0.5181752926356779,,-0.4481369429813109,-0.34556011104256734,0.23241543691892586
Mrrf,22.03205625,19.6686499,22.54248058,19.79397342,24.50587742,20.87239204,20.70190307,20.73420218,21.02686995,20.90088387,,0.015049099831294096,0.11682073763770776,0.36663695759094944,,0.7368713366215549,0.5278654556221396,0.32047205532018125
Rhbdd2,30.47897535,15.97669402,21.60646063,29.87025337,26.33180554,21.49441696,22.15356091,30.19255917,25.02825191,20.90088387,,0.8285421817757266,0.5926288246355566,0.9040473990643088,,0.07886948803983679,0.19328763862957593,-0.04394883499056301
Rab11fip4,5.605328799,1.829641851,10.10121535,5.629807659,3.459653283,17.86593822,22.15356091,5.489556212,6.825886886,20.93221953,,0.20216926535737778,0.26389213400324785,0.5063291678494827,,-0.44089331861488457,-0.39099885220344993,0.23884313065940635
Wnt4,7.395919943,7.547272636,13.57228935,7.422740034,1.345420721,12.88973879,12.59155385,12.38859307,15.96629863,20.93221953,,0.02101537809138828,0.008683178204494112,0.8639440556361004,,-0.7115361042247184,-0.7734125863693984,0.06243987087349523
Carf,14.75291399,9.082864904,18.33039079,10.82931155,12.01268501,17.45125493,20.19697861,12.49986786,17.45700956,20.93221953,,0.2259168764848475,0.14828365542001784,0.4506418472137705,,-0.4207929235629116,-0.4923475109510327,0.2699650694026686
Stx8,17.86698555,18.0350411,20.04642737,20.76215691,15.66454125,20.25036711,22.56381204,18.54579801,20.71303607,20.93221953,,0.027969390909419092,0.10770418401217081,0.8404167732502743,,-0.6876683166686921,-0.5392516472612944,0.07334562906559806
null1671,22.34346341,20.616143,21.09944982,20.79801555,21.33452858,22.28922659,19.34491857,21.32766772,21.45839153,20.93221953,,0.9698732804943947,0.6786817225168102,0.9139477919628768,,0.013774828050560163,-0.15023346759681266,-0.03939925481749153
Dglucy,15.72606135,20.81217606,43.29092292,28.7586353,22.4396956,13.16619431,16.03135177,29.59909363,22.83141476,20.93221953,,0.6136516627168633,0.9790657418261369,0.2025036180772773,,0.18258221534605157,0.009570823239285115,0.44060112617362496
Mtmr1,23.16090719,16.89151495,20.55343818,20.26013584,18.78783936,20.83783509,19.88140082,21.4389425,22.9883317,20.93221953,,0.1652084542895256,0.14734366415928968,0.950989732904638,,-0.4751332680355632,-0.493337670864044,-0.022415953589679016
Fbxw17,17.94483734,15.09454527,22.89348807,18.78993129,17.97097678,18.4534062,18.05104963,22.88551475,23.30216558,20.93221953,,0.5017516852239774,0.2689387069028258,0.30491388594618524,,-0.24134367956323738,-0.3872235520409596,0.36135748107073346
Tmem131l,20.04683564,19.40727249,22.58148141,29.4399496,31.76153917,21.80542943,20.57567196,22.92260634,26.55819208,20.93221953,,0.020215100821202252,0.007600686461904592,0.8290936817809512,,0.7146168590699515,0.7814015842458998,-0.07861262554825307
Tmem256,23.16090719,18.23107416,22.23047393,23.0212517,27.67722627,22.39289742,25.24622326,23.3306139,27.34277678,20.93221953,,0.2611395289596985,0.19750223267958722,0.734669848677622,,0.39307477875389807,0.445001529716754,0.12314427664201183
Kif26a,8.797252143,2.025674907,15.56133175,15.1682079,11.33997465,23.32593481,27.54994113,17.43305013,16.0447571,20.96355519,,0.30339944427686405,0.45592838555029547,0.21986366549165795,,-0.3624123202835899,-0.26694042703285037,0.42579663147603236
Kif21a,22.34346341,10.38975194,22.26947476,30.30055714,45.31184786,23.39504869,22.18511869,17.24759215,19.88922213,20.96355519,,0.0048612134798338156,0.0025427856651692965,0.8432617720235659,,0.8060696235616455,0.8366869354698082,0.07202422476232122
